title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Northern Soul,"Brief profile of contemporary St. Albans, Vermont, singer-songwriter and Franco American folk musician, Michièle Choiniière. An interview with the artist discussing the musical roots in her family, her unique relationship with tradition, and the lyrical and instrumental qualities of her own musical stylings.","Rea, Casey",,,2006 February 7,"Choiniière, Michièle",English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/55494789"">55494789</a>;<a href=""http://www.worldcat.org/oclc/38931753"">38931753</a>","2006, St. Albans, Vermont",,,,,,,,,,,,"Burlington, Vermont",,,,,Seven Days,"<div class=""element-text""><a href=""http://www.7dvt.com/2006/northern-soul"">http://www.7dvt.com/2006/northern-soul</a></div>",,,,,,Burlington VT;Ethnicity and Collective Identity;Family;Folklore;Music;Rutland VT;St. Albans VT;Vermont,Newspaper & Magazine Articles | Articles de journaux et de magazines
Missing minority,"Short article on the absence of Franco American employees in the Maine media industries, particularly print and television journalism. Includes brief interviews with managers and journalists from some of Maine's most prominent news outlets, as well as some stark commentary from the author on his own findings.","Hanrahan, Tom",,,1996 October 3,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/31948960"">31948960</a>","1996, Portland, Maine",,,,,,,,,,,,"Portland, Maine",,,,,Casco Bay Weekly,,,,,,,Auburn ME;Ethnicity and Collective Identity;Journalism;Maine;Portland ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Berlin Mirrors State Trend,"Brief article outlining the history of the French Canadian and Franco American presence in Berlin, New Hampshire, and the cultural changes the city has undergone from 1890 onward. The rise and fall of the influence of historically French Canadian cultural institutions - parochial school, church, music - in Berlin.","Tetreault, Barbara",,,1986 November 30,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8597236"">8597236</a>;<a href=""http://www.worldcat.org/oclc/24564250"">24564250</a>","1976, Berlin, New Hampshire",,,,,,,,,,,,"Manchester, New Hampshire",,,,,New Hampshire Sunday News,"<div class=""element-text""><a href=""http://www.unionleader.com/"">http://www.unionleader.com/</a></div>",,,,,,Acculturation and Assimilation;Berlin NH;Demography;Education;Ethnicity and Collective Identity;Forestry;New Hampshire;Religion,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Franco-Americans : Awareness of French Heritage Declines As Young Assimilate American Culture,"Feature article on the cultural changes occurring among former French Canadian immigrant communities, now Franco American descendant ones, in the cities of New Hampshire. How the occurrence of the French language among New Hampshire Franco Americans is much less prevalent in 1986 than it had been in the 1940s and 1950s. Assimilation and French language loss in the context of the New Hampshire Roman Catholic Church. A brief review of historical patterns of immigration from Canada to New Hampshire. A declaration of some new attitudes towards Quebec, France, the French language, and intercultural communication.","Paiste, Denis",,,1986 November 30,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8597236"">8597236</a>;<a href=""http://www.worldcat.org/oclc/24564250"">24564250</a>","1986, New Hampshire",,,,,,,,,,,,"Manchester, New Hampshire",,,,,New Hampshire Sunday News,"<div class=""element-text""><a href=""http://www.unionleader.com/"">http://www.unionleader.com/</a></div>",,,,,,Acculturation and Assimilation;Allenstown NH;Berlin NH;Claremont NH;Community: Customs and Social Life;Concord NH;Demography;Dover NH;Education;Emigration and Immigration;Ethnicity and Collective Identity;Keene NH;Laconia NH;Language and Linguistics;Lebanon NH;Manchester NH;Nashua NH;New Hampshire;Religion;Rochester NH;Somersworth NH;Suncook NH,Newspaper & Magazine Articles | Articles de journaux et de magazines
Freeing the silenced tongue : Mainers with French-Canadian roots try to revive their banished patois,"Brief profile of a Waterville, Maine, group of adults intent on reclaiming the French language that permeated their earlier lives but that - for reasons personal, political, and otherwise historical - was replaced or repressed by communication in English. Includes testimonies of the circumstances surrounding language loss from others in northern Maine's St. John River Valley, as well as from a Maine documentary filmmaker.","Barry, Ellen",,,2001 February 12,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1536853"">1536853</a>","2001, Waterville, Maine",,,,,,,,,,,,"Boston, Massachusetts",,,,,Boston Daily Globe,"<div class=""element-text""><a href=""http://pqasb.pqarchiver.com/boston/access/68434664.html?FMT=ABS&amp;FMTS=ABS:FT&amp;type=current&amp;date=Feb+12%2C+2001&amp;author=Ellen+Barry%2C+Globe+staff&amp;pub=Boston+Globe&amp;edition=&amp;startpage=A.1&amp;desc=FREEING+THE+SILENCED+TONGUE+MAINERS+WITH+FRENCH-CANADIAN+ROOTS+TRY+TO+REVIVE+THEIR+BANISHED+PATOIS"">Freeing the silenced tongue... @ Boston Globe internet archives</a></div>",,,,,,Acadians;Acculturation and Assimilation;Fort Kent ME;Government and Politics;Language and Linguistics;Madawaska ME;Maine;New England;St. John River Valley;Van Buren ME;Violence;Waterville ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Home is where (the heart is) I-95N ends.,"Blog post which responds to the question: ""Of all the places I'd choose to live, why on earth would I choose to stay in Aroostook County?"" The writer's answer includes personal definitions of ""culture,"" descriptions of community and rural life, and geographical comparisons that challenge stereotypes and rural Maine and shed a favorable light on the people and atmosphere of northern Maine's Aroostook County.","Chalou-Ennis, Renée",,,2011 November 3,,English,,,,Blog Post,,"2011, Aroostook County, Maine",,,,,,English,,,,,,,,,,,,"<div class=""element-text""><a href=""http://stupidgrin.bangordailynews.com/2011/11/03/rural-life/home-is-where-the-heart-is-i-95n-ends/"">http://stupidgrin.bangordailynews.com/2011/11/03/rural-life/home-is-where-the-heart-is-i-95n-ends/</a></div>",,,,,,Aroostook County ME;Community: Customs and Social Life;Maine,Newspaper & Magazine Articles | Articles de journaux et de magazines
"Lewiston : Off the Tourist Track to a Pretty Nice, Pretty French City","Documentary piece on Lewiston, Maine, illustrated in black and white photo. Fluid city descriptions and drawn-out interviews with Lewiston residents spanning three generations enter readers into the life of the early twentieth-century industrial Maine city: its mills, its neighborhoods, its homes. First-person accounts of textile mill work and working-class family life. The texture of Lewiston-Auburn's historically French cultural landscape, and the changes endured by this culture from its American inception to 1990. Featured in an issue of ""Salt"" entitled, ""Maine's Ethnic Groups: Part 2 - Franco-Irish-Swedish-Americans.""","Holman, Claire",,,1990 April,"Sullivan, Claire (photographs)",English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/3741189"">3741189</a>;<a href=""http://www.worldcat.org/oclc/49876805"">49876805</a>","1990, Lewiston, Maine",,,,,,,,,,,,,,0160-7537,,2 (38),Salt,"<div class=""element-text""><a href=""http://www.salt.edu"">http://www.salt.edu</a></div>",10,,,,https://francolibrary.com/archive/files/0c49f656f76531ac81133db8ef0398d8.jpg,Androscoggin River Valley;Auburn ME;Augusta ME;Bangor ME;Berlin NH;Biddeford ME;Community: Customs and Social Life;Ethnicity and Collective Identity;Fall River MA;Family;Labor History;Language and Linguistics;Lewiston ME;Lowell MA;Mills and Mill Work;Portland ME;Sanford ME;Social History;Vermont;Waterville ME;Woonsocket RI;Worcester MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
Bates College officials shocked : Didn't know certain workers barred from speaking French,"Article relating the reaction of Bates College officials to being made aware, after student protests, of a rule forbidding campus employees to speak French in the company of non-French-speakers. The college president and dean's apologies for the practice and the ban, and the commitment to draft new policies protecting the language rights of French-speaking employees.","Hale, Karlene K.",,,1991 November 21,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>;<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>","1991, Lewiston, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Education;Language and Linguistics;Lewiston ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Miracle at St. Joseph's,"A compassionate recounting of the 1993 occupation of Worcester, Massachusetts' St. Joseph Church. The 13-month, around-the-clock vigil held at St. Joseph's by many of its parishioners - those refusing the orders of the Roman Catholic bishop that the church be shut down and boarded up on account of his evaluation of its structural disrepair. The parishioners' drawn-out battle, the growth of their public and economic support, the time leading up to their eventual eviction, and their final day in protest. The growth of the St. Joseph's faith community in spite of the closure of its physical place. Commentary from participants in the protest vigil, among others, as well as an interview with the responsible bishop, The Most Reverend Timothy J. Harrington.","Clark, Edie",,,1993 November,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/34796734"">34796734</a>","1992-1993, Worcester, Massachusetts",,,,,,,,,,,,,,0044-0191,,11,Yankee,"<div class=""element-text""><a href=""http://www.yankeemagazine.com/"">http://www.yankeemagazine.com/</a> <br/><br/> <a href=""http://www.edieclark.com/miracle_at_st__joseph_s_109837.htm"">http://www.edieclark.com/miracle_at_st__joseph_s_109837.htm</a> (full text available here)</div>",57,,,,https://francolibrary.com/archive/files/6bb40b5f0ec4d7baff155606e14e24b2.jpg,Business and Economics;Community: Customs and Social Life;French Hill MA;Religion;Worcester MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
Haute Cuisine Goes to College,"Article focusing on Brunswick, Maine, native, Bowdoin College director of dining services, and chef extraordinaire, Laurent C. ""Larry"" Pinette. How he has achieved success in the college kitchen among the great menu of transitions that have taken place within the 1980s' college student's dietary norm, and within nutritional standards in American colleges. Subtitled, ""Bowdoin students once subsisted on sea bread and salt fish - or worse. Larry Pinette changed all that.""","Helfrich, G.W.",,,1988 October,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/60623370"">60623370</a>;<a href=""http://www.worldcat.org/oclc/1683246"">1683246</a>;<a href=""http://www.worldcat.org/oclc/15021999"">15021999</a>","1988, Brunswick, Maine",,,,,,,,,,,,,,0012-5776,,,Down East,"<div class=""element-text""><a href=""http://www.downeast.com"">http://www.downeast.com</a></div>",,,,,https://francolibrary.com/archive/files/717bf96fb034b117d7095089f5b807cd.jpg,Brunswick ME;Education;Food,Newspaper & Magazine Articles | Articles de journaux et de magazines
Severin Beliveau : The power has moved from the private to the public sector,"A brief profile of attorney and former Maine legislator, Severin Beliveau, from his youth to the present. Some of his remarks on the general shift of public influence from private entities to state government. Maine independent newspaper article featured in an issue titled, ""The Ten Most Influential People in Maine.""",Maine Times,,,1981 March 6-12,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/60621234"">60621234</a>;<a href=""http://www.worldcat.org/oclc/52425179"">52425179</a>","1981, Maine",,,,,,,,,,,,"Topsham, Maine",,0025-0783,,,Maine Times,"<div class=""element-text"">http://www.newmainetimes.org</div>",13,,,,https://francolibrary.com/archive/files/5dcdb24033f27afd4a16d447be149a60.jpg,Augusta ME;Business and Economics;Government and Politics;Maine;Oxford County ME;Portland ME;Rumford ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Keeping the Faith at St. Joseph's,"Subtitled, ""A century old parish and a local Jeanne d'Arc face off against the Diocese in a showdown up on French Hill."" Article on the efforts of St. Joseph's Parish members to keep their Worcester, Massachusetts church open after the bishop's announcement of his decision to shut it down. Descriptions of the church building, its history, and the context for its closure. Examples of individual and collective actions taken by parishioners in their refusal to accept the decision. This drawn-out event as placed within a general trend of growing skepticism toward episcopal authority in the late 20th century. Contains a small historical insert labeled, ""One Hundred Years of St. Joseph's Parish,"" with a timeline of major parish events between 1826 and 1991.","Fletcher, Allen W.",,,1992 Autumn,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/23283673"">23283673</a>","1992, Worcester, Massachusetts",,,,,,,,,,,,,,,,3,Inside Worcester,"<div class=""element-text""><a href=""http://www.insideworc.com/"">http://www.insideworc.com/</a></div>",3,,,,https://francolibrary.com/archive/files/39b90cccef26dcde89d6e6012ff08968.jpg,Business and Economics;Community: Customs and Social Life;French Hill MA;Religion;Worcester MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-American Doc Treats Ethnic Wound,"Article on Dr. Denis R. Baillargeon of Pomfret, Connecticut, and his recent efforts to promote Franco American culture in the light of what he describes as Quebec and French Canada's history of loss.","Dupont, Bernard A.",,,1988 April 17,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/23369195"">23369195</a>;<a href=""http://www.worldcat.org/oclc/60621545"">60621545</a>",1988; Connecticut,,,,,,,,,,,,"Worcester, Massachusetts",,,,,Worcester Sunday Telegram,"<div class=""element-text""><a href=""http://www.telegram.com/"">http://www.telegram.com/</a></div>",,,,,,Dayville CT;Ethnicity and Collective Identity;Holyoke MA;Journalism;Manchester NH;Orono ME;Pawtucket RI;Pomfret CT;Providence RI;Putnam CT;Religion;Thompson CT;Woonsocket RI,Newspaper & Magazine Articles | Articles de journaux et de magazines
Last two nuns retiring from St. Michael : Sister Rachel and Sister Joan each dedicated 50-plus years to education,"Article on the retirement of two Sisters of the Presentation of Mary from their school in Augusta, Maine. Describes the early lives and teaching journeys throughout New England of Sister Rachel Boucher and Sister Joan Desmarais, and gathers some of their thoughts on community and education in the 21st century.","Hale, Karlene",,,2008 May 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/32437699"">32437699</a>;<a href=""http://www.worldcat.org/oclc/137350385"">137350385</a>","2008, Augusta, Maine, New England",,,,,,,,,,,,"Augusta, Maine",,1087-3856,,22,Capital Weekly,"<div class=""element-text""><a href=""http://capital.villagesoup.com/"">http://capital.villagesoup.com/</a></div>",14,,,,,Augusta ME;Biddeford ME;Burlington VT;Education;Hudson NH;Litchfield ME;New England;Religion;South Billingham MA;Whitefield ME;Winthrop ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Cities make varying efforts to preserve French culture,"Article describing the specific efforts of four Maine cities - Augusta, Lewiston, Waterville, and Biddeford - to preserve Franco American history and honor their French heritage communities. Includes interviews with locals who describe in detail their city's projects - festivals, heritage centers, social groups, and others.","Hale, John",,,2008 May 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/32437699"">32437699</a>;<a href=""http://www.worldcat.org/oclc/137350385"">137350385</a>","2008, Maine",,,,,,,,,,,,"Augusta, Maine",,1087-3856,,22,Capital Weekly,"<div class=""element-text""><a href=""http://capital.villagesoup.com/"">http://capital.villagesoup.com/</a></div>",14,,,,,Augusta ME;Biddeford ME;Community: Customs and Social Life;Ethnicity and Collective Identity;Government and Politics;Language and Linguistics;Lewiston ME;Sand Hill ME;Waterville ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Passing on their French heritage : Lea and Alex Bruyere growing up bilingual,"Article on an Augusta, Maine family's use of the French language in their daily lives, and their thoughts on local French education and the persistence of Franco American traditions in their city. Part 3 of 3 in ""a series about the evolution of the Franco American community in Augusta.""","Grondin, Joyce",,,2008 May 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/32437699"">32437699</a>;<a href=""http://www.worldcat.org/oclc/137350385"">137350385</a>","2008, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,1087-3856,,22,Capital Weekly,"<div class=""element-text""><a href=""http://capital.villagesoup.com/"">http://capital.villagesoup.com/</a></div>",14,,,,,Augusta ME;Community: Customs and Social Life;Education;Family;Language and Linguistics;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
When French became beautiful in the St. John Valley,"Article describing how how the public schools of northern Maine's St. John River Valley embraced French-English bilingual education in the early 1970s. Recalls a speech in favor of a 1968 bilingual education bill given by Maine state senator, Elmer Violette (D-Van Buren), to the state's Education Committee. Tells of the positive effects of encouraging home language use in the classroom, and how the bilingual speech of students in the St. John River Valley is recognized, through bilingual program, as valuable and advantageous in their education.","Fisher, Peggy",,,1974 February 8,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/60621234"">60621234</a>;<a href=""http://www.worldcat.org/oclc/52425179"">52425179</a>","1974, St. John River Valley, Maine",,,,,,,,,,,,,,0025-0783,,,Maine Times,"<div class=""element-text""><a href=""http://www.newmainetimes.org"">http://www.newmainetimes.org</a></div>",,,,,,Education;Frenchville ME;Government and Politics;Language and Linguistics;Madawaska ME;Maine;St. Agatha ME;St. John River Valley;Van Buren ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Franco-American Presence in America,"Interview with Professor of French at Penn State University, Gerard J. Brault. Marks his participation in a Bates College symposium entitled, ""The Franco-American Presence in America."" Some of his thoughts on research on Franco-Americans, his involvement with Franco-American Institutes on language and culture in the 1960s, and modern language education more generally in relation to federal educational policy. Featured in an alumnus issue of the Bates College Bulletin entitled, ""Language Is The Key.""","Bolduc, Claire E.;Brault, Gerard J.",,,1978 April,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/606846514"">606846514</a>","1978; Lewiston, Maine; New England",,,,,,,,,,,,,,,,6,The Bates College Bulletin,,75,,,,https://francolibrary.com/archive/files/dcbeeb701b68665284fdb1bd73c3957f.jpg,Brunswick ME;Chicopee MA;Education;Ethnicity and Collective Identity;Language and Linguistics;Lewiston ME;Manchester NH;Woonsocket RI,Newspaper & Magazine Articles | Articles de journaux et de magazines
Beyond a U.S. - 'Anglo' Curriculum,"Short essay describing the inability of current education models to serve the needs of Maine ""native non-English bilinguals."" Arguments in favor of acknowledging cultural difference through education policy and curriculum development. General suggestions based on linguistic scholarship on bilingualism and diglossia. Certain examples of French-English language realities in Maine. Featured in an issue of Maine Emphasis entitled, ""Curriculum Design.""","Bérubé, Bernard Arthur (Barney)",,,1987-1988,,English,,,,News Article,"<a href=""http://www.worldcat.org/oclc/13181806"">13181806</a>",1988; Maine,,,,,,,,,,,,,,,,1,"Maine Emphasis: The Magazine of the Division of Curriculum, Department of Educational and Cultural Services",,3,,,,https://francolibrary.com/archive/files/4604a683218db6411d57ea3e4415a578.jpg,Education;Language and Linguistics;Maine,Newspaper & Magazine Articles | Articles de journaux et de magazines
Artist's stark portraits suited to his subjects,"Article on a 1983 exhibition of art held at the University of Maine at Orono. Entitled ""Calling forth the Spirits - Souffle Vital,"" this exhibition featured drawings and other prints created by Peter Archambault, a Madawaska, Maine native and then-resident of Edmunston, New Brunswick. Some of the artist's comments on his method and medium, and some thoughts on how his work is received.","Newall, Robert H.",Read: FULL TEXT,,1983 January 28,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8818350"">8818350</a>","1983; Orono, Maine",,,,,,,,,,,,"Bangor, Maine",,,,,Bangor Daily News,"<div class=""element-text""><a href=""http://news.google.com/newspapers?id=ZKYzAAAAIBAJ&amp;sjid=QCMIAAAAIBAJ&amp;pg=1693%2C3667150"">Artist's stark portraits suited to his subjects @ Google News Archive - Bangor Daily News</a> (FULL TEXT)</div>",,,,,,Art and Architecture;Madawaska ME;New Brunswick;Orono ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Franco Factor : A French Canadian genetic disorder can cause killer cholesterol levels in even the healthiest person,"Article on instances of familial hypercholesterolemia (FH), a genetic disorder related to high cholesterol, in some Lewiston, Maine families. Its high rate of occurence in people of Native American and French Canadian heritage, and its frequency among Franco Americans in the Lewiston-Auburn area. Online article includes video of those interviewed.","Tice, Lindsay",Full text,,2012-02-06 00:00:00,,en,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/26622903"">26622903</a>","2012; Lewiston, Maine",,,,,,,,,,,,"Lewiston, Maine",,,,,Sun Journal,"<div class=""element-text""><a href=""http://www.sunjournal.com/cholesterol020512"">http://www.sunjournal.com/cholesterol020512</a></div>",,,,,,Auburn ME;Health and Wellness;Lewiston ME;Native Americans;Nonfiction -- Science and Medicine,Newspaper & Magazine Articles | Articles de journaux et de magazines
Franco-Americans eye Quebec : 'We don't need another Cuba up there',"Article on Maine Franco Americans' opposing positions relative to Québec separatism in the 1970s. Comments from state legislators, loggers, and university professionals from across the state. Thoughts on the possible positive and negative impacts of Québec's potential independence on Canada and on Franco Americans in Maine.","Tierney, Ben",Read: FULL TEXT,,1977 May 26,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/60623870"">60623870</a>",1977; Maine; Québec,,,,,,,,,,,,"Montréal, Québec",,,,,The Gazette,,,,,,,Government and Politics;Jackman ME;Language and Linguistics;Lewiston ME;Maine;Orono ME;Québec;Violence,Newspaper & Magazine Articles | Articles de journaux et de magazines
"An Explanation of ""Petits Choux""","Short article describing the origins of ""petits choux"" as a term of endearment among francophones, and of certain myths used by Franco Americans in New England cities like Lewiston, Maine to explain to young children how new babies are brought into the world.","Michaud, Charlotte",,,1979 May,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/4049793"">4049793</a>","20th century; Lewiston, Maine",,,,,,,,,,,,,,0025-0678,,,Maine Life,,,,,,,Family;Folklore;France;Lewiston ME;Native Americans;Youth,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Language of Reconciliation,"Article on past prohibitions against French language usage in the schools of northern Maine's St. John River Valley, the lasting impacts of these prohibitions, and recent unique efforts  to nurture and strengthen bilingualism in that region. Emphasis on the 1996-1997 program begun in the elementary schools of Madawaska, Maine. How this case is situated in the nationwide conversation on language and culture in US public education, in the context of national advances made in bilingual education in the 1960s and 1970s. Comments from the program's director, and reactions to the program from families in other towns in the St. John Valley. Subtitled, ""Once, French-speaking students on the Canadian border were prohibited from speaking French at school. Today, an experiment at two of those schools is trying to bridge the French/English divide.""","Rudolph, John",,,1997 May 4,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/18840841"">18840841</a>","20th century; St. John River Valley, Maine",,,,,,,,,,,,,,,,,Boston Globe Magazine,"<div class=""element-text""><a href=""http://www.bostonglobe.com/magazine"">http://www.bostonglobe.com/magazine</a></div>",,,,,,Acadians;Acculturation and Assimilation;Education;Frenchville ME;Grand Isle ME;Language and Linguistics;Madawaska ME;Maine;New Brunswick;St. Agatha ME;St. John River Valley;Van Buren ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
New Hampshire's French-Speaking People : Part II of II,"Part two of a historical profile of Franco Americans in the state of New Hampshire, with an emphasis on New Hampshire French language journalism and Franco American clubs and fraternal benefit societies. Remarks on late-19th-century labor research and demographics on Franco Americans in New England, with reference to the work of Carroll D. Wright. Photographs of men's and women's clubs in Manchester, New Hampshire, Manchester workers, and notable locales there.","Squires, James Duane",,,1956 February,"Ragle, Fifi (photographs)",English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/3901797"">3901797</a>","1956; Manchester, New Hampshire",,,,,,English,,,,,,,,0028-5307,,2,New Hampshire Profiles,,5,,,,https://francolibrary.com/archive/files/b996da1d93391158ddd8225e819cdc45.jpg,Boston MA;Clubs and Societies;Dunbarton NH;Education;Emigration and Immigration;Journalism;Manchester NH;Massachusetts;Mills and Mill Work;Nashua NH;New Hampshire;Religion;Somersworth NH;St. Albans VT,Newspaper & Magazine Articles | Articles de journaux et de magazines
New Hampshire's French-Speaking People : Part I of II,"Part one of a historical profile of Franco Americans in the state of New Hampshire, with an emphasis on the origins of their community in the city of Manchester during the 19th- and 20th-century period of Quebec immigration to New England. Photographs of famous personalities and locales in Manchester, New Hampshire, some Franco American students there, and parochial schools, teachers, and classrooms.","Squires, James Duane",,,1956 January,"Ragle, Fifi (photographs)",English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/3901797"">3901797</a>","19th century - early 20th century; Manchester, New Hampshire",,,,,,,,,,,,,,0028-5307,,1,New Hampshire Profiles,,5,,,,https://francolibrary.com/archive/files/9bcf7c6128086275eee720c0d19af3fb.jpg,Berlin NH;Clubs and Societies;Education;Emigration and Immigration;Manchester NH;Mills and Mill Work;Nashua NH;New Hampshire;Photography;Religion;Somersworth NH;St. Albans VT,Newspaper & Magazine Articles | Articles de journaux et de magazines
Roger AuClair : First fishery biologist for Moosehead Lake Region,"Profile of the former lead fishery biologist for the State of Maine, Roger AuClair, of Rockwood, Maine. His statewide impact on wildlife conservation, and his lifelong relationship with the Maine outdoors.","AuClair, Suzanne",,,2009 January,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/538977980"">538977980</a>","20th century; Rockwood, Maine",,,,,,,,,,,,,,,,,Up North : The Magazine of Northern New England,,,,,,,Fishing;Government and Politics;Hunting;Moosehead Lake Region;Oakland ME;Presumpscot River Valley;Rockwood ME;Sebasticook River Valley;Westbrook ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
The Canadian-French invasion of New England,"Opinion piece comparing 21st-century Mexican and other Latin American immigration in the United States with the late 19th- and early 20th-century immigration of Québécois and Acadian people from Canada to New England. Thoughts on historical patterns and general experiences of assimilation. The writer's response to some comments on contemporary immigration made by US radio personality, Howie Carr.","Southwick, Albert B.",,,2005 February 27,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/60621545"">60621545</a>",2005; Massachusetts; United States,,,,,,,,,,,,"Worcester, Massachusetts",,,,,Worcester Telegram,"<div class=""element-text""><a href=""http://www.telegram.com/"">Worcester Telegram</a></div>;<div class=""element-text""><a href=""http://movies.groups.yahoo.com/group/sarahpolleyfanclub/message/5865"">""The Canadian French invasion of New England""</a></div>",,,,,,Emigration and Immigration;Fall River MA;Grafton MA;Hispanic Americans;Lowell MA;Manchester NH;Mexican Americans;Millbury MA;Nashua NH;Spencer MA;Ware MA;Woonsocket RI;Worcester MA,Newspaper & Magazine Articles | Articles de journaux et de magazines
Teaching French to Franco-Americans : A Controversial Problem,"Brief article on bilingualism among third-generation Americans of French Canadian heritage in Maine, and the common instances of their superior French language skills in school. Thoughts on psychological approaches toward teaching French to Franco Americans among non-francophone students, with suggestions for specific educational methods in phonetics, vocabulary, grammar, and cultural studies.","Hickel, Raymond A.",Read: FULL TEXT,,1965 October,,English,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/424818881"">424818881</a>",1965; Maine,,,,,,,,,,,,,,,,1,Maine Foreign Language Bulletin,"<div class=""element-text""><a href=""http://www.eric.ed.gov/ERICWebPortal/detail?accno=ED026901"">http://www.eric.ed.gov/ERICWebPortal/detail?accno=ED026901</a></div>",12,Teaching French to Franco-Americans,,,,Education;Ethnicity and Collective Identity;Language and Linguistics;Maine;Youth,Newspaper & Magazine Articles | Articles de journaux et de magazines
Lucky Yvon : How a starving Yosemite ironmonger became the King of Patagonia,"Magazine feature on American climber, outdoors enthusiast, and entrepreneur, Yvon Chouinard, founder of the Patagonia company. Profile of Chouinard's climbing adventures, his company's successes, and the convergence of a love for the outdoors with a knack for business. How Patagonia has changed the climbing industry, and how a climber relates to the business world. Chouinard's image featured on magazine cover.","Vetter, Craig",,,1984 March,,English,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/6050977"">6050977</a>",1980s; California,,,,,,,,,,,,,,0194-4371,,2,Outside,,9,,,,,California;Maine;Nonfiction -- Sports;Personal History: Biography and Oral History;Sports and Leisure;Wyoming,Newspaper & Magazine Articles | Articles de journaux et de magazines
