,title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags
2135,Never Back Down,"Novel set in Keene, New Hampshire between the 1950s and early 2000s. Young baseball prospect Jack Landry comes of age with the Catholic sensibility and working-class ethos of his upbringing. Landry confronts stereotype, forbidden love's trials, and the perils of his personal success under the looming ethereal presences of an ancient event and his tragically killed Memere. A man's life between New England and New Orleans, configured through the guiding motto of his youth: ""Never back down, never instigate.""","Hebert, Ernest",,David R. Godine,2012,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/689858563"">689858563</a>","1950s-2000s; Keene, New Hampshire",,,,,,,,,,,284,"Jaffrey, New Hampshire",David R. Godine,,9.78157E+12,,,http://www.godine.com/isbn.asp?isbn=1567924328,,,,,https://francolibrary.com/archive/files/027abb3951c097f28905ab79684c0cea.jpg,Acadians;Cajuns;Death and Disaster;Family;Fiction and Literature;Florida;Gender and Sexuality;Irish Americans;Keene NH;Literary Works;Literary Works -- Fiction;Mexico ME;Mills and Mill Work;Mississippi;Native Americans;New Hampshire;New Orleans LA;Religion;Rumford ME;Sports and Leisure;White River Junction (Vt.);Youth
2136,Little French Mary,"Short story about a French Canadian family newly arrived to Dulham, in New England, and its six-year-old daughter, Mary, who captures the hearts of Dulham's old men. First published in The Pocket Magazine in 1895. Reprinted in The Life of Nancy (1969) (http://www.worldcat.org/oclc/47340) and published online by Coe College: http://www.public.coe.edu/~theller/soj/lon/mary.htm.","Jewett, Sarah Orne",Full text,,1895 November,,en,,,,Magazine Article,"<a href=""http://www.worldcat.org/oclc/1762497"">1762497</a>",19th century; New England,,,,,,,,,,,,,,,,,The Pocket Magazine,http://www.public.coe.edu/~theller/soj/lon/mary.htm,1,,,,https://francolibrary.com/archive/files/e0231d579459e5b14fe1de498c9c4030.jpg,Berwick ME;Emigration and Immigration;Fiction and Literature;Literary Works -- Fiction;Literary Works -- Short fiction;New England;Youth
2137,The Pinch-Hitter,"Short story about sandlot baseball in Lewiston, Maine in the summer of the narrator's thirteenth year, and the ""Phantom Kid,"" Charlie, who stands up to Billy Boudreau's legendary fastball. Featured in a printed collection of stories told at the National Storytelling Festival in Jonesborough, Tennessee between 1973 and 1990.","Parent, Michael",,National Storytelling Press,1991,,en,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/24283905"">24283905</a>","20th century; Lewiston, Maine",,,,,,,,,,,,"Jonesborough, Tennessee",National Storytelling Press,,1879991012; 1879991004,,,http://www.storynet.org/about/;Best-Loved Stories... @ Google Books,,,,,https://francolibrary.com/archive/files/c6991f291a3951bd0e4e5af14c3a73dd.jpg,Folklore;Health and Wellness;Lewiston ME;Sports and Leisure;Youth
2138,Dial 581-FROG : The Struggle over Self-Naming by Franco-Americans in Maine,"Essay exploring the 1989 controversy surrounding the Maine State Legislature's protest over the University of Maine Franco-American Centre's use of the word ""frog"" in advertising its telephone number: 581-FROG. A case-study in communication research that identifies the divergences between Franco American legislators and Franco American university activists in terms of their attitudes toward language, self-naming, and dominant modes of discourse. Brief historical background.","Peterson, Eric E.",,Verlag fu√åÀÜr Interkulturelle Kommunikation,1991,,en,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/25826165"">25826165</a>",1989-1991; Maine,,,,,,,,,,,,"Frankfurt, Germany",Verlag fu√åÀÜr Interkulturelle Kommunikation,,3889391664,,,Culture and Communication @ Google Books,,,,,https://francolibrary.com/archive/files/0d27134cfdb49827d7431eadee882891.jpg,Ethnicity and Collective Identity;Government and Politics;Language and Linguistics;Maine;Nonfiction;Nonfiction -- Ethnic Studies;Nonfiction -- Social Sciences;Orono ME
2139,Integrating QuÈbec History into the Curriculum,"Article describing several ways to integrate resources in QuÈbec history into American university curricula on the history of the United States and North America. Historiographical summaries of historical periods and subject areas in QuÈbec history, from exploration to the present day, with lists of selected French- and English-language texts as suggestions for students and educators.","Collin, Marc;LÈtourneau, Jocelyn;Buck, Paul",,,2006 spring/summer,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/60628349"">60628349</a>",16th century - 20th century; QuÈbec; United States,,,,,,,,,,,,,,0737-3759 ; 9739-3759,,,QuÈbec Studies,http://www.acqs.org/qc_studies_journal/description.html,41,,,,https://francolibrary.com/archive/files/c008f55ea0b0e1a9ddf3831d1b499139.jpg,Acculturation and Assimilation;Bibliography;Education;Ethnicity and Collective Identity;Government and Politics;Montre√å¬Åal QC;Nonfiction;Nonfiction -- Education;Nonfiction -- Ethnic Studies;Nonfiction -- Historiography;North America;QuÈbec;United States
2140,"Cultural Sovereignty, Identity, and North American Integration : On the Relevance of the U.S.-Canada-Quebec Border","Article exploring cultural policies implemented by Canada and QuÈbec governments to both protect and promote cultural industries and indigenous cultural forms. The function of these policies in shaping national identities. The impact of these policies on Canada-U.S. relations. Canadian policy as response to American cultural industries. How international trade through the lens of FTA, NAFTA, and the WTO relate to Canadian cultural industry and identity politics.","GagnÈ, Gilbert",,,2003 fall / 2004 winter,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/60628349"">60628349</a>",20th century; QuÈbec,,,,,,,,,,,,,,0737-3759 ; 9739-3759,,,QuÈbec Studies,http://www.acqs.org/qc_studies_journal/description.html,36,,,,https://francolibrary.com/archive/files/efa1fbee5dd5221a29b940bd7afbee3b.jpg,Acculturation and Assimilation;Business and Economics;Canada;Ethnicity and Collective Identity;Government and Politics;Nonfiction;Nonfiction -- Government and Politics;QuÈbec;United States
2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,Speeding Across the Rhizome : Deleuze Meets Kerouac On the Road,"A reading of Jack Kerouac's ""On the Road"" alongside the literary criticism of Gilles Deleuze and his counterparts. Emphasis on Deleuze and FÈlix Guattari's notion of the ""rhizome"" in comparison to the spontaneous routes of cross-country travel taken by characters in Kerouac's novel, and the innovative styles and shapes of his prose. Conversation with Deleuze's own reading of and writings on ""On the Road"" through the critic's descriptions of what is meant by the term ""minor literature"" : writing which is characteristically ""deterritorializ[ed]"" and exhibits a collective, political nature.","Abel, Marco",,,2002,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1645443"">1645443</a>",20th century; United States,,,,,,,,,,,,,,1080-658X,,2,MFS Modern Fiction Studies,http://muse.jhu.edu/journals/modern_fiction_studies/v048/48.2abel.html,48,Speeding Across the Rhizome,,,https://francolibrary.com/archive/files/9cb87d44facf03a0d1022a04a9ef4012.jpg,Criticism and Review;Fiction and Literature;Literary Works -- Criticism and History;Lowell MA;New York NY;San Francisco CA;Travel and Movement;United States
2143,"Don Roy, Fiddle Music, and Social Sustenance in Franco New England","Profile of the life, training, and works of expert Maine-based fiddler, Don Roy. The musical traditions in which he seats himself, and the attention he has brought to contemporary fiddle playing through public performance.  The author's critique of models of cultural sustainability, cultural preservation industry, and other institutions through the example of Roy's pursuits, his community music project, ""Fiddle-icious,"" and through his ""inherited sense of music as a participatory activity"" (36). Summary history of Franco American immigration and subsequent communities in southern Maine. Contains segments of interviews with Don Roy and Cindy Roy, among others.","Faux, Tom",,,2009,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1642050"">1642050</a>",20th century; Maine,,,,,,,,,,,,,,0043-8774,,1,World of Music,http://the-world-of-music-journal.blogspot.com/,51,,,,https://francolibrary.com/archive/files/92694ccf9193b8ffd72b9f68d513da9c.jpg,Acadians;Augusta ME;Biddeford ME;Ethnicity and Collective Identity;Gorham ME;Lewiston ME;Music;New England;Nonfiction;Nonfiction -- Music;Portland ME;QuÈbec;Religion;Rockland ME;Waterville ME;Winslow ME
2144,The Voice Is All : The Lonely Victory of Jack Kerouac,"Biographical portrait of Jack Kerouac, with uniquely heavy emphasis on the suggested influence of his French Canadian heritage - and the French language - on the style and content of his creative works. Written by a Kerouac contemporary and former friend. Covers from Kerouac's early life and those of his parents, to 1951, shortly after the publication of his first novel, The Town and the City.","Johnson, Joyce",Preview,Viking,2012,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/774147822"">774147822</a>","1900-1951; New York, New York; United States",,,,,,en,,,,,489,"New York, New York",Viking,,9.78067E+12,,,The Voice Is All... @ Google Books;http://www.joycejohnsonbooks.net,,,,,https://francolibrary.com/archive/files/4f39825b496fbf5c5a26289d5d30f7b6.jpg,Alcohol and Drugs;Ethnicity and Collective Identity;Literary Works -- Criticism and History;Lowell MA;New York NY;Personal History: Biography and Oral History;QuÈbec;San Francisco CA
2145,Community-Building in Uncertain Times : The French-Canadians of Burlington and Colchester,"Article characterizing the social and economic conditions surrounding Vermont's fluid French Canadian immigrant populations in Burlington and Colchester at the outset of 1850, and the ensuing decade's historical significance in the process of immigrant community definition. The difficult foundation of French Canadian national cultural institutions - school, church, and social organization - in these towns in the 1850s; and the impact of these advancements on community growth and French Canadian identity (cultural, religious, linguistic) among ethnic groups in the region. Discussion of the relevance of Burlington's early lumber and manufacturing industries - before the American Civil War - to the local immigrant workforce.","Beattie, Betsy",,,1989,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1773222"">1773222</a>","1830-1860; Burlington, Vermont; Colchester, Vermont",,,,,,en,,,,,,,,0195-6787,,2,Vermont History : The Proceedings of the Vermont Historical Society,http://www.vermonthistory.org,57,,,,https://francolibrary.com/archive/files/e0b359ddebd71b6e01129a82479e6c0f.jpg,Burlington VT;Colchester VT;Ethnicity and Collective Identity;Forestry;Irish Americans;Mills and Mill Work;Nonfiction;Nonfiction -- Immigration;QuÈbec;Religion;Social History;Vermont
2146,"Mobility, Class and Ethnicity : French Canadians in Nineteenth-Century Plattsburgh, New York","Article discussing cultural and economic factors in the development of immigrant community and identity in Plattsburgh, New York, between 1850 and 1890 among French Canadians - the largest immigrant group of the time period in Plattsburgh. The impact of French Canadian immigration on the development of Plattsburgh itself - socially, economically, politcally. Comparison between French Canadian population growth and stagnated economic and occupational mobility in the 19th century.","Ouellette, Susan",,,2002-09 (fall),,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/4862461"">4862461</a>;<a href=""http://www.worldcat.org/oclc/605179974"">605179974</a>","1850-1890; Plattsburgh, New York",,,,,,,,,,,,,,0146-437X,,4,New York History : Quarterly Journal of the New York State Historical Association,http://www.nysha.org/nysha_5,83,,,,https://francolibrary.com/archive/files/eed3c15cf8e473e937778964d59cac2a.jpg,Business and Economics;Ethnicity and Collective Identity;Family;Nonfiction;Nonfiction -- Immigration;Plattsburgh NY;QuÈbec;Social History
2147,"The French Fact : Linguistic Challenge, Demographic Reality, Political Distortion","Essay on the realities of bilingualism in Canada, specifically in QuÈbec. Projections for the future of the French language there with respect to human movement, population, and linguistic assimilation to English. Acknowledges the political strength and vocalization of QuÈbec City has impacted (""distorted"") actual popular arguments in defense of the French language.","Woolfson, A. Peter",,,1976-09,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/60621291"">60621291</a>",1970s; QuÈbec,,,,,,,,,,,,,,,,,American Review of Canadian Studies,,6,,,,https://francolibrary.com/archive/files/21c4970c285c788f2ad6098c436e2ac0.jpg,Acculturation and Assimilation;Nonfiction;Nonfiction -- Government and Politics;Nonfiction -- Language and Linguistics;QuÈbec
2148,"Prolific Immigrants and Dwindling Natives? : Fertility Patterns in Western Massachusetts, 1850 and 1880","Quantitative analysis of fertility rates among Irish and French Canadian immigrant families as compared to native Massachusetts families in two years of western Massachusetts census reporting: 1850 and 1880. Unique contribution to analyses of 19th-century fertility rate decline in the United States, with review and discussion of relevant theories in demography and family studies concerned with that time period: class, education, immigration, women's status, kinship structures, and others. Brief discussion of fertility in pre-emigration Ireland, France, and French Canada. Descriptions of the historical and geographical western Massachusetts context, including demographics and industry. Includes statistical charts. Research questions, from the authors: ""Was immigrant fertility in western Massachusetts high relative to other nineteenth-century populations? Was native fertility relatively low? How large was the native-immigrant fertility gap? And, finally, was the gap eliminated, reduced, or widened by adjusting for a) age distribution of wives; b) rural versus industrializing town versus urban residence; c) census year - 1850-1880; d) husband's occupation; e) wife's age at maternity; and f) length of childbearing span?"" (269).","Wilcox, Jerry",,,1982-fall,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/2514766"">2514766</a>;<a href=""http://www.worldcat.org/oclc/40810113"">40810113</a>","1850 & 1880; Hampshire County and Hampden County, Massachusetts",,,,,,,,,,,,,,0363-1990,,,Journal of Family History,http://www.sagepub.com/journals/Journal200835,7,,,,https://francolibrary.com/archive/files/04e52471362f23d6898bafa437d54469.jpg,Connecticut River Valley;Ethnicity and Collective Identity;Family;Hampden County MA;Hampshire County MA;Irish Americans;Nonfiction;Nonfiction -- Demography;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Springfield MA
2149,The Catholicism of Jack Kerouac,"Observations of Jack Kerouac's ethnoreligious background - Franco American and Roman Catholic - and what the author describes as one of three ""panels of the survivance triptych"" : Catholicism. Historical descriptions of the role and actions of the Roman Catholic Church in historic New France, French Canada, QuÈbec, and later in Franco American communities like Kerouac's Lowell, Massachusetts.  Franco Catholicism's Jansenist and Manichean tendencies as rooted in early French North American history. Kerouac's early devotion and later rebellion from Catholic practice, with an ever persistent reflection of and fascincation with select observably Catholic conditions and attitudes, including the themes of guilt and suffering apparent in his recorded life and works. Shades of Catholicism in ""Beat Movement"" mystical and anti-material mores, and intersections with Kerouac's attentions to Buddhism. Selected revelations of Kerouac's interior life, sexual life, and moral concerns as found in his literature and in select quotation.","Sorrell, Richard S.",,,1982-spr,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1773426"">1773426</a>;<a href=""http://www.worldcat.org/oclc/807291117"">807291117</a>","1930-1970; Lowell, Massachusetts; New York, New York",,,,,,en,,,,,,,,0008-4298,,2,Studies in Religion/Sciences Religieuses,http://www.sagepub.com/journals/Journal201983,11,,,,https://francolibrary.com/archive/files/1647a696fdbc6d47a73bda068638fdd4.jpg,Ethnicity and Collective Identity;Family;Gender and Sexuality;Literary Works;Literary Works -- Criticism and History;Lowell MA;New Hampshire;New York NY;Nonfiction -- History -- Religion;Personal History: Biography and Oral History;QuÈbec;Religion;Violence
2150,A Translator's Journey : A Retrospective,"Personal observations of a Franco American author and psychotherapist on his French-to-English translation of  ""Body Psychotherapy: History, Concepts, and Methods"" by Michael Heller. Confronting the prospect of a translation project; reencountering the ""long dormant French language"" of his youth; configuring and reacquainting his body to speaking in French.","Duclos, Marcel",Full text,,2012,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/794912528"">794912528</a>",2012; United States,,,,,,,,,,,,,,2169-4745; 2168-1279,,2,International Body Psychotherapy Journal,http://www.ibpj.org/issues/International%20Body%20Psychotherapy%20Journal%20Issue%202.pdf#page=60,11,,,,https://francolibrary.com/archive/files/282114fe63e6eec23e4bfa7adca6cec6.jpg,New England;Nonfiction -- Language and Linguistics;Nonfiction -- Psychology;Nonfiction -- Social Sciences;Personal History: Biography and Oral History
2151,Bird Cloud : A Memoir,"Narrative of the discovery and inhabiting of the author's homestead along Wyoming's North Platte River. Memoirs from the author's youth and family life, relatives, their cultures and their mobility. Her youth across New England. Historical, archaeological, and genealogical portraits of her family, her various regions, and their people woven throughout. Vivid descriptions of natural life in the rural United States that add to several chapters on the processes of architecting, building, and getting acquainted with her Wyoming home - Bird Cloud - and its own histories. From the author of ""The Shipping News,"" ""Accordion Crimes,"" and several other notable works of fiction.","Proulx, Annie",Preview,Scribner,2011,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/555641609"">555641609</a>",17th century-21st century; Wyoming; United States,,,,,,en,,,,,234,"New York, New York",Scribner,,0743288807 9780743288804,,,Bird Cloud... @ Google Books,,,,,https://francolibrary.com/archive/files/2e7a4a0e063f8805aa53a9450ec0dcf7.jpg,Acculturation and Assimilation;Art and Architecture;Connecticut;Ethnicity and Collective Identity;Family;Genealogy;Geography;Maine;Montre√å¬Åal QC;New Hampshire;North Carolina;Personal History: Biography and Oral History;Rhode Island;Saratoga WY;Travel and Movement;Vermont;Willimantic CT;Wyoming
2152,From Little French Mary to Cuzak's Boys : Aspects of the Immigrant Experience in the Work of Sarah Orne Jewett and Willa Cather,Descriptions of immigrant Americans in the literary works of Sarah Orne Jewett and Willa Cather. What immigrant experiences lend to each author's thematic details. Jewett's characterizations of French Canadian and Irish characters in New England towns in the nineteenth century; Cather's twentieth century depictions of more diverse European and North American immigrant groups. Allusions to the two authors' brief friendship. Suggestions of Jewett's potential influence on Cather's style and content.,"Frater, Graham ",,The Edwin Mellen Press,1996,,en,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/33819491"">33819491</a>",19th century-20th century; United States,,,,,,en,,,,,,"Lewiston, New York",The Edwin Mellen Press,,0773488588,,,Willa Cather and European Cultural Influences... @ The Edward Mellen Press;Willa Cather and European Cultural Influences... @ Google Books,,,,,https://francolibrary.com/archive/files/c0b7d8ee5d058b481d45b30716ef2aa6.jpg,Berwick ME;Immigration;Irish Americans;Literary Works;Literary Works -- Criticism and History;Maine;Nebraska;Religion;United States
2153,Who Will Log in Maine's North Woods? A Cross-Cultural Study of Occupational Choice and Prestige,"Study of Maine- and QuÈbec-rooted loggers in Maine's northern woods on the QuÈbec border. Presentation of survey results depicting the attitudes of Maine and QuÈbec loggers toward their occupation, their understanding of public perceptions toward logging, and their predictions for the future of the industry.  Survey results report information on loggers' economic conditions, educational attainment, and other demographic categories. Analyses of survey findings, with the perspectives of Anglophone and Francophone workers, presented by authors from the University of Maine and l'UniversitÈ Laval.","Egan, Andrew;Taggart, Deryth",,,12/1/2004,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/10394971"">10394971</a>",2000s; Maine; QuÈbec,,,,,,,,,,,,,,0742-6348,,4,Northern Journal of Applied Forestry,http://www.safnet.org/publications/northern/index.cfm,21,,,,https://francolibrary.com/archive/files/3239d9bebd1a9d2b3f121be28da7eabd.jpg,Family;Forestry;Maine;Nonfiction;Nonfiction -- History -- Economic and Industrial;Nonfiction -- Social Sciences;Nonfiction -- Sociology;QuÈbec
2154,"The Ku Klux Klan in the Nashoba Valley, 1840-1933","Article describing nativist, anti-Catholic sentiment in rural Massachusetts's Nashoba Valley in the nineteenth and early twentieth century - including the towns of Shirley, Groton, and Pepperell. Negative local attitudes toward Irish and French Canadian immigrants made explicit in religious and educational contexts in what was an historically, homogeneously Protesant region. Several instances of interreligious tolerance and amicability in the same region. World War I and the regional rise in size and influence of the Ku Klux Klan. Characterizations of the KKK in New England - particularly Massachusetts, and Groton therein - in the first decades of the twentieth century, with select examples of growth, assembly, and violent discrimination.","Wolkovich-Valkavicius, William",,,1990-win,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/6420039"">6420039</a>;<a href=""http://www.worldcat.org/oclc/60621443"">60621443</a>;<a href=""http://www.worldcat.org/oclc/574619183"">574619183</a>","1840-1933; Nashoba Valley, Massachusetts",,,,,,,,,,,,,,0276-8313,,1,Historical Journal of Massachusetts,http://www.wsc.mass.edu/mhj/article.html,18,,,,https://francolibrary.com/archive/files/60c6ea4e8a53422b5853951485661d32.jpg,Ethnicity and Collective Identity;Fitchburg MA;Groton (MA);Irish Americans;Lithuanian Americans;Littleton (MA);Massachusetts;Mills and Mill Work;Nashoba Valley (MA);Nonfiction;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Pepperell MA;Polish Americans;Religion;Shirley MA;Townsend (MA);Violence;West Groton (MA)
2155,"Spoons' Spoons : The Life and Times of Theodore Edouard ""Spoons"" Michaud","Biography of Eddie ""Spoons"" Michaud, renowned musician from Old Town, Maine. Stories of his life, times, family, and friends from 1923 to the present.  Includes black and white photographs of Michaud throughout his life, both with and without his namesake instrument - the spoons - as well as select representations of maps of Maine towns.","Michaud, Theodore Edouard;Wing, Charles J.",,Self-published,2012,,en,,,,Book,,"20th century; Old Town, Maine",,,,,,,,,,,119,"Old Town, Maine",Self-published,,,,,,,,,,,Biography;French Island ME;Maine;Music;Nonfiction -- History -- Local;Old Town ME;Personal History: Biography and Oral History
2156,√É‚Ä∞crin de pense√å¬Åes des Franco-Ame√å¬Åricains,"Compilation des citations Ècrites ou parlÈes par la franco-amÈricanie intellectuelle, religieuse, ou influente du XIXe et XXe siiËcles. Une liste des contributeurs au livre et leurs villes respectives dans la Nouvelle-Angleterre.","Fecteau, √É‚Ä∞douard",,Self-published,1957,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/29373356"">29373356</a>",1880-1957; Nouvelle-Angleterre,,,,,,,,,,,40,"Lawrence, Massachusetts",Self-published,,,,,Ëcrin de pensÈes... sur Google Books,,,,,https://francolibrary.com/archive/files/666a13c4f984d082c9edeb108841f432.jpg,Berlin NH;Biddeford ME;Boston MA;Canada;Central Falls RI;Danielson CT;Ethnicity and Collective Identity;Fall River MA;Fitchburg MA;France;Gardner MA;Lawrence MA;Leominster MA;Lewiston ME;Lowell MA;Manchester NH;Manville RI;Nashua NH;New Bedford MA;New England;Nonfiction -- French in North America;Nonfiction -- History -- Clubs and Societies;North Adams MA;North Grosvenordale CT;Pawtucket RI;Portsmouth NH;Providence RI;Putnam CT;Rogers (Mass?);Roxbury MA;Rutland VT;Salem MA;Springfield MA;Warren RI;Watertown (?);West Hartford (Conn.);Winooski VT;Woonsocket RI;Worcester MA
2157,Language and Nationalism : Two Integrative Essays,"From ERIC: ""The extent to which the language planning that has been pursued in many localities and in many periods has been guided by nationalism, that is, by '...the social movements, attitudes, and ideologies which characterize the behavior of nationalities engaged in the struggle to achieve, maintain or enhance their position in the world' (Wirth 1936) is examined in this text. The study familiarizes the reader with the formations and the transformations of nationalism itself, and also examines how and why language commonly comes to be one of the ingredients in nationalist goals and programs...""","Fishman, Joshua",,Newbury House Publishers,1973,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/855231"">855231</a>",20th century,,,,,,English,,,,,184,"Rowley, Massachusetts",Newbury House Publishers,,9.78091E+12,,,http://www.joshuaafishman.com/,,,,,https://francolibrary.com/archive/files/be025f7b5a57f3436efd4ae27f2533dd.jpg,Cultural Studies: Ethnicity and Collective Identity;Nonfiction -- Government and Politics;Nonfiction -- History -- Labor and Social;Nonfiction -- Language and Linguistics;Social History
2158,La situation religieuse aux √É‚Ä∞tats-Unis : illusions et rÈalitÈs,"Une histoire et une critique de l'Èglise Catholique romain aux √É‚Ä∞tats-Unis, Ècrit par un scolaire franÁais.","At, Jean Antoine",,Arthur Savae√å‚Ç¨te,1905,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/49099459"">49099459</a>",18e siiËcle - 20e siiËcle; √É‚Ä∞tats-Unis,,,,,,,,,,,62,"Paris, France",Arthur Savae√å‚Ç¨te,,,,,,,,,,https://francolibrary.com/archive/files/cd492a91863b98e7b10411eb539fa300.jpg,Community: Customs and Social Life;France;Nonfiction -- Government and Politics;Nonfiction -- History -- Religion;United States
2159,"Inside, Looking Out","Memoir of famed television soap opera writer and playwright, Harding Lemay. From his tumultuous early youth - one of thirteen children - on a New York farm along the Canadian border, to his lonely escape to New York City at the age of 17 and the friends who find him there. His later military training and participation in World War II in Europe. Back to Manhattan to one failed and one successful marriage, and to live and work among books: in libraries, with publishing executives, and finally as a writer. His persistent love of books and struggles with language.","Lemay, Harding",,Harper & Row,1971,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/136962"">136962</a>",1922-1971; New York,,,,,,,,,,,273,"New York, New York",Harper & Row,,,,,http://books.google.com/books?id=U3cnAAAAMAAJ,,,,,https://francolibrary.com/archive/files/df7ce055c46321938f60c48452ca1378.jpg,Detroit MI;Fall River MA;Family;Film and Television;Maine;Massachusetts;Mohawk;New York;North Bangor NY;Personal History: Biography and Oral History;Providence RI;Religion;Violence;Worcester MA;Youth
2160,The Corpse in the Stone Wall : Annie Proulx's Ironic New England,"Essay describing Annie Proulx's critical treatment of New England - in particular, Vermont - in her works of fiction, ""Postcards"" and ""Heart Songs."" Tenuous and tenacious relationships of characters to their rural New England landscapes at once idyllic and ruinous. The failures of fictional New England locals and tourists alike, and the ""cultural politics"" that pit outside economic influence and quaint projections of regional identity against the provincial knowledge afforded in home spaces and local tradition. Comparisons of Proulx's ""New England fiction"" to her later works set in and about Wyoming.","Ryden, Kent C.",Preview,Lexington Books,2009,,en,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/233030405"">233030405</a>;<a href=""http://www.worldcat.org/oclc/857083254"">857083254</a>",20th century; New England,,,,,,,,,,,,"Lanham, Maryland",Lexington Books,,9.78074E+12,,,The Geographical Imagination of Annie Proulx... @ Google Books,,,,,https://francolibrary.com/archive/files/a737171d43e14afc8c139db1d11c7cec.jpg,Literary Works;Literary Works -- Criticism and History;New England;Nonfiction -- Travel and Tourism;Vermont;Violence;Wyoming
2161,Postnational United States Regional Hinterlands : Proulx's Ethnic Working-Class Communities in Accordion Crimes,"Essay analyzing Annie Proulx's novel, ""Accordion Crimes,"" according to the ethnic groups, working-classes, and cultural identities its characters simultaneously challenge and represent. A mid-1990s United States commentary on assimilation, acculturation, race, and place-identity in which this article's author situates the novel. The symbol of the accordion across cultural and geographic lines, within and across certain immigrant communities in the United States, in environments that temper American myths of upward mobility, and within musical communities of diverse qualities.","Werden, Douglas",Preview,Lexington Books,2009,,en,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/233030405"">233030405</a>;<a href=""http://www.worldcat.org/oclc/857083254"">857083254</a>",19th century - 20th century; United States,,,,,,,,,,,,"Lanham, Maryland",Lexington Books,,9.78074E+12,,,The Geographical Imagination of Annie Proulx... @ Google Books,,,,,https://francolibrary.com/archive/files/0c37987e273d6105c14a77ec24a1df6f.jpg,African Americans;Basque;Cajuns;Chicago IL;Creoles;German Americans;Immigration;Iowa;Italian Americans;Literary Works;Literary Works -- Criticism and History;Louisiana;Maine;Mexican Americans;Minnesota;Montana;Music;Polish Americans;QuÈbec;Sicilian Americans;Viennese Americans;Violence
2162,"Migrants and Millworkers : The French Canadian Population of Burlington and Colchester, 1860-1870","Article describing the growth of the French Canadian population in Vermont around the time of the American Civil War, and the differences of Canadian immigrant labor, property ownership, and political activity in select Vermont cities, as well as between those of other New England textile centers of the same time period. Steady growth of unskilled laborers and relative decline of economic conditions among Vermont's growing French Canadian population between 1850 and 1870. Separate social, economic, and political developments of Burlington, Winooski Falls, and greater Colchester that can be traced to Burlington's incorporation in the 1860s. Research on variances in property ownership among French Canadian immigrants in these locations, as well as their rates of naturalization, English fluency, and relevant voting laws.  Includes tables with figures on occupational status, childbirths, and youth labor. Subtitled, ""The high level of political activity of Colchester's French Canadians contrasted sharply to that of Burlington ÈmigrÈs.""","Beattie, Betsy",,,1992-spr,,en,,,,Journal Article,"<a href=""http://www.worldcat.org/oclc/1773222"">1773222</a>","1860-1870; Burlington and Colchester, Vermont",,,,,,,,,,,,,,0042-4161,,2,Vermont History : The Proceedings of the Vermont Historical Society,http://vermonthistory.org/,60,,,,https://francolibrary.com/archive/files/482241b7b2bf5d4a82e13676cfc6dd1d.jpg,Burlington VT;Colchester VT;Nonfiction;Nonfiction -- Government and Politics;Nonfiction -- History -- Labor and Social;Nonfiction -- History -- Religion;Nonfiction -- Immigration;Winooski Falls VT;Winooski VT
